Run,Query ID,Query,Model,Thinking,Temperature,Inference Time (s),Valid JSON,Done Reason,Prompt Eval Count,Prompt Eval Duration (s),Eval Count,Eval Duration (s),Generation Throughput (tokens/s),Response
1,Q05,Give me the films in which all the actors are US citizens,gemma4:e4b,True,0.05,83.16539,True,stop,1888,1.636045,1010,80.047189,12.6176,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""not"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""x"",
              ""where"": {
                ""cmp"": {
                  ""left"": {
                    ""attr"": ""citizenship"",
                    ""of"": ""x""
                  },
                  ""op"": ""!="",
                  ""right"": ""US""
                }
              }
            }
          }
        }
      }
    }
  ]
}
```"
2,Q05,Give me the films in which all the actors are US citizens,gemma4:e4b,True,0.05,76.716061,True,stop,1888,0.080097,946,75.208774,12.5783,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""not"": {
            ""exists"": {
              ""rel"": ""starring"",
              ""to"": ""x"",
              ""where"": {
                ""cmp"": {
                  ""left"": {
                    ""attr"": ""citizenship"",
                    ""of"": ""x""
                  },
                  ""op"": ""!="",
                  ""right"": ""US""
                }
              }
            }
          }
        }
      }
    }
  ]
}
```"
3,Q05,Give me the films in which all the actors are US citizens,gemma4:e4b,True,0.05,81.06312,True,stop,1888,0.080795,985,79.548688,12.3824,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""not"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""x"",
              ""where"": {
                ""cmp"": {
                  ""left"": {
                    ""attr"": ""citizenship"",
                    ""of"": ""x""
                  },
                  ""op"": ""!="",
                  ""right"": ""US""
                }
              }
            }
          }
        }
      }
    }
  ]
}
```"
4,Q05,Give me the films in which all the actors are US citizens,gemma4:e4b,True,0.05,76.770923,True,stop,1888,0.085859,931,75.318065,12.3609,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""not"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""x"",
              ""where"": {
                ""and"": [
                  {
                    ""rel"": ""actor"",
                    ""to"": ""y""
                  },
                  {
                    ""not"": {
                      ""exists"": {
                        ""rel"": ""citizenship"",
                        ""to"": ""y"",
                        ""where"": {
                          ""cmp"": {
                            ""left"": {
                              ""attr"": ""country"",
                              ""of"": ""y""
                            },
                            ""op"": ""="",
                            ""right"": ""US""
                          }
                        }
                      }
                    }
                  }
                ]
              }
            }
          }
        }
      }
    }
  ]
}
```"
5,Q05,Give me the films in which all the actors are US citizens,gemma4:e4b,True,0.05,73.624671,True,stop,1888,0.083413,893,72.203782,12.3678,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""not"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""y"",
              ""where"": {
                ""cmp"": {
                  ""left"": {
                    ""attr"": ""nationality"",
                    ""of"": ""y""
                  },
                  ""op"": ""!="",
                  ""right"": ""US Citizen""
                }
              }
            }
          }
        }
      }
    }
  ]
}
```"
6,Q05,Give me the films in which all the actors are US citizens,gemma4:e4b,True,0.05,78.529935,True,stop,1888,0.082132,957,77.004126,12.4279,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""not"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""x"",
              ""where"": {
                ""cmp"": {
                  ""left"": {
                    ""attr"": ""citizenship"",
                    ""of"": ""x""
                  },
                  ""op"": ""!="",
                  ""right"": ""US""
                }
              }
            }
          }
        }
      }
    }
  ]
}
```"
7,Q05,Give me the films in which all the actors are US citizens,gemma4:e4b,True,0.05,118.163347,True,stop,1888,0.080339,1449,116.13183,12.4772,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""not"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""x"",
              ""where"": {
                ""not"": {
                  ""cmp"": {
                    ""left"": {
                      ""attr"": ""citizenship"",
                      ""of"": ""y""
                    },
                    ""op"": ""="",
                    ""right"": ""US""
                  }
                }
              }
            }
          }
        }
      }
    }
  ]
}
```"
8,Q05,Give me the films in which all the actors are US citizens,gemma4:e4b,True,0.05,70.10415,True,stop,1888,0.083633,859,68.675063,12.5082,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""not"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""x"",
              ""where"": {
                ""cmp"": {
                  ""left"": {
                    ""attr"": ""citizenship"",
                    ""of"": ""x""
                  },
                  ""op"": ""!="",
                  ""right"": ""US""
                }
              }
            }
          }
        }
      }
    }
  ]
}
```"
9,Q05,Give me the films in which all the actors are US citizens,gemma4:e4b,True,0.05,76.334714,True,stop,1888,0.084374,937,74.844262,12.5193,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""not"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""x"",
              ""where"": {
                ""cmp"": {
                  ""left"": {
                    ""attr"": ""citizenship"",
                    ""of"": ""x""
                  },
                  ""op"": ""!="",
                  ""right"": ""US""
                }
              }
            }
          }
        }
      }
    }
  ]
}
```"
10,Q05,Give me the films in which all the actors are US citizens,gemma4:e4b,True,0.05,99.198941,True,stop,1888,0.080666,1213,97.409537,12.4526,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Movie"",
        ""where"": {
          ""not"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""x"",
              ""where"": {
                ""and"": [
                  {
                    ""cmp"": {
                      ""left"": { ""attr"": ""citizenship"", ""of"": ""x"" },
                      ""op"": ""!="",
                      ""right"": ""US""
                    }
                  }
                ]
              }
            }
          }
        }
      }
    }
  ]
}
```"
