Run,Query ID,Query,Model,Thinking,Temperature,Inference Time (s),Valid JSON,Done Reason,Prompt Eval Count,Prompt Eval Duration (s),Eval Count,Eval Duration (s),Generation Throughput (tokens/s),Response
1,Q10,Movies where all the main actors have won more awards than any Argentine actor,ministral-3:8b,False,0.15,101.950551,True,stop,4096,7.272956,547,93.941066,5.8228,"```json
{
  ""hypotheses_set"": [
    [
      {
        ""id"": ""q1"",
        ""target"": [""e_movie""],
        ""entities"": [
          { ""id"": ""e_movie"", ""type"": ""Movie"" },
          { ""id"": ""e_main_actor"", ""type"": ""Person"" },
          { ""id"": ""e_arg_actor"", ""type"": ""Person"" },
          { ""id"": ""e_award"", ""type"": ""Award"" }
        ],
        ""relationships"": [
          { ""id"": ""r_act_main"", ""role"": ""actor"", ""from"": ""e_main_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_act_arg"", ""role"": ""actor"", ""from"": ""e_arg_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_won_award"", ""role"": ""won"", ""from"": ""e_main_actor"", ""to"": ""e_award"" },
          { ""id"": ""r_won_arg_award"", ""role"": ""won"", ""from"": ""e_arg_actor"", ""to"": ""e_award"" }
        ],
        ""constraint"": {
          ""and_conditions"": [
            {
              ""left"": {
                ""attribute_name"": ""nationality"", ""of"": ""e_arg_actor""
              },
              ""operator"": ""="",
              ""right"": ""Argentine""
            },
            {
              ""all_id"": ""e_main_actor"",
              ""condition"": {
                ""and_conditions"": [
                  {
                    ""left"": {
                      ""count_id"": ""e_award"",
                      ""condition"": {
                        ""left"": { ""attribute_name"": ""role"", ""of"": ""e_main_actor"" },
                        ""operator"": ""="",
                        ""right"": ""main""
                      }
                    },
                    ""operator"": "">"",
                    ""right"": {
                      ""count_id"": ""e_award"",
                      ""condition"": {
                        ""and_conditions"": [
                          {
                            ""left"": { ""attribute_name"": ""nationality"", ""of"": ""e_arg_actor"" },
                            ""operator"": ""="",
                            ""right"": ""Argentine""
                          },
                          {
                            ""left"": { ""attribute_name"": ""role"", ""of"": ""e_arg_actor"" },
                            ""operator"": ""="",
                            ""right"": ""main""
                          }
                        ]
                      }
                    }
                  }
                ]
              }
            }
          ]
        }
      }
    ]
  ]
}
```"
2,Q10,Movies where all the main actors have won more awards than any Argentine actor,ministral-3:8b,False,0.15,104.788252,True,stop,4096,7.21966,563,96.850491,5.8131,"```json
{
  ""hypotheses_set"": [
    [
      {
        ""id"": ""q1"",
        ""target"": [""e_movie""],
        ""entities"": [
          { ""id"": ""e_movie"", ""type"": ""Movie"" },
          { ""id"": ""e_main_actor"", ""type"": ""Person"" },
          { ""id"": ""e_argentine_actor"", ""type"": ""Person"" },
          { ""id"": ""e_award_main"", ""type"": ""Award"" },
          { ""id"": ""e_award_argentine"", ""type"": ""Award"" }
        ],
        ""relationships"": [
          { ""id"": ""r_act_main"", ""role"": ""actor"", ""from"": ""e_main_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_act_argentine"", ""role"": ""actor"", ""from"": ""e_argentine_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_won_main"", ""role"": ""won"", ""from"": ""e_main_actor"", ""to"": ""e_award_main"" },
          { ""id"": ""r_won_argentine"", ""role"": ""won"", ""from"": ""e_argentine_actor"", ""to"": ""e_award_argentine"" }
        ],
        ""constraint"": {
          ""and_conditions"": [
            {
              ""left"": { ""attribute_name"": ""nationality"", ""of"": ""e_argentine_actor"" },
              ""operator"": ""="",
              ""right"": ""Argentine""
            },
            {
              ""all_id"": ""e_main_actor"",
              ""condition"": {
                ""and_conditions"": [
                  {
                    ""left"": {
                      ""count_id"": ""e_award_main"",
                      ""condition"": {
                        ""left"": { ""attribute_name"": ""actor"", ""of"": ""e_award_main"" },
                        ""operator"": ""="",
                        ""right"": { ""attribute_name"": ""id"", ""of"": ""e_main_actor"" }
                      }
                    },
                    ""operator"": "">"",
                    ""right"": {
                      ""count_id"": ""e_award_argentine"",
                      ""condition"": {
                        ""left"": { ""attribute_name"": ""actor"", ""of"": ""e_award_argentine"" },
                        ""operator"": ""="",
                        ""right"": { ""attribute_name"": ""id"", ""of"": ""e_argentine_actor"" }
                      }
                    }
                  }
                ]
              }
            }
          ]
        }
      }
    ]
  ]
}
```"
3,Q10,Movies where all the main actors have won more awards than any Argentine actor,ministral-3:8b,False,0.15,91.711279,True,stop,4096,7.21569,489,83.820991,5.8339,"```json
{
  ""hypotheses_set"": [
    [
      {
        ""id"": ""q1"",
        ""target"": [""e_movie""],
        ""entities"": [
          { ""id"": ""e_movie"", ""type"": ""Movie"" },
          { ""id"": ""e_main_actor"", ""type"": ""Person"" },
          { ""id"": ""e_argentine_actor"", ""type"": ""Person"" },
          { ""id"": ""e_award_main"", ""type"": ""Award"" },
          { ""id"": ""e_award_argentine"", ""type"": ""Award"" }
        ],
        ""relationships"": [
          { ""id"": ""r_main_actor"", ""role"": ""actor"", ""from"": ""e_main_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_argentine_actor"", ""role"": ""actor"", ""from"": ""e_argentine_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_main_award"", ""role"": ""won"", ""from"": ""e_main_actor"", ""to"": ""e_award_main"" },
          { ""id"": ""r_argentine_award"", ""role"": ""won"", ""from"": ""e_argentine_actor"", ""to"": ""e_award_argentine"" }
        ],
        ""constraint"": {
          ""and_conditions"": [
            {
              ""left"": {
                ""attribute_name"": ""nationality"", ""of"": ""e_main_actor""
              },
              ""operator"": ""!="", ""right"": ""Argentine""
            },
            {
              ""all_id"": ""e_main_actor"",
              ""condition"": {
                ""left"": { ""count_id"": ""e_award_main"" },
                ""operator"": "">"",
                ""right"": {
                  ""count_id"": ""e_award_argentine"",
                  ""condition"": {
                    ""and_conditions"": [
                      {
                        ""left"": {
                          ""attribute_name"": ""nationality"", ""of"": ""e_argentine_actor""
                        },
                        ""operator"": ""="",
                        ""right"": ""Argentine""
                      }
                    ]
                  }
                }
              }
            }
          ]
        }
      }
    ]
  ]
}
```"
4,Q10,Movies where all the main actors have won more awards than any Argentine actor,ministral-3:8b,False,0.15,100.353496,False,stop,4096,7.234025,538,92.423345,5.821,"```json
{
  ""hypotheses_set"": [
    [
      {
        ""id"": ""q1"",
        ""target"": [""e_movie""],
        ""entities"": [
          { ""id"": ""e_movie"", ""type"": ""Movie"" },
          { ""id"": ""e_main_actor"", ""type"": ""Person"" },
          { ""id"": ""e_arg_actor"", ""type"": ""Person"" },
          { ""id"": ""e_award_main"", ""type"": ""Award"" },
          { ""id"": ""e_award_arg"", ""type"": ""Award"" }
        ],
        ""relationships"": [
          { ""id"": ""r_act_main"", ""role"": ""actor"", ""from"": ""e_main_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_act_arg"", ""role"": ""actor"", ""from"": ""e_arg_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_won_main"", ""role"": ""won"", ""from"": ""e_main_actor"", ""to"": ""e_award_main"" },
          { ""id"": ""r_won_arg"", ""role"": ""won"", ""from"": ""e_arg_actor"", ""to"": ""e_award_arg"" }
        ],
        ""constraint"": {
          ""and_conditions"": [
            {
              ""left"": { ""attribute_name"": ""nationality"", ""of"": ""e_arg_actor"" },
              ""operator"": ""="",
              ""right"": ""Argentine""
            },
            {
              ""all_id"": ""e_main_actor"",
              ""condition"": {
                ""and_conditions"": [
                  {
                    ""left"": { ""attribute_name"": ""role"", ""of"": ""e_main_actor"" },
                    ""operator"": ""="",
                    ""right"": ""main""
                  },
                  {
                    ""left"": {
                      ""count_id"": ""e_award_main"",
                      ""condition"": {
                        ""left"": { ""attribute_name"": ""year"", ""of"": ""e_award_main"" },
                        ""operator"": ""is_not_null""
                      }
                    },
                    ""operator"": "">"",
                    {
                      ""count_id"": ""e_award_arg"",
                      ""condition"": {
                        ""left"": { ""attribute_name"": ""year"", ""of"": ""e_award_arg"" },
                        ""operator"": ""is_not_null""
                      }
                    }
                  }
                ]
              }
            }
          ]
        }
      }
    ]
  ]
}
```"
5,Q10,Movies where all the main actors have won more awards than any Argentine actor,ministral-3:8b,False,0.15,85.964609,True,stop,4096,7.205007,456,78.084266,5.8398,"```json
{
  ""hypotheses_set"": [
    [
      {
        ""id"": ""q1"",
        ""target"": [""e_movie""],
        ""entities"": [
          { ""id"": ""e_movie"", ""type"": ""Movie"" },
          { ""id"": ""e_main_actor"", ""type"": ""Person"" },
          { ""id"": ""e_argentine_actor"", ""type"": ""Person"" },
          { ""id"": ""e_award"", ""type"": ""Award"" }
        ],
        ""relationships"": [
          { ""id"": ""r_act_main"", ""role"": ""actor"", ""from"": ""e_main_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_act_argentine"", ""role"": ""actor"", ""from"": ""e_argentine_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_won_award"", ""role"": ""won"", ""from"": ""e_main_actor"", ""to"": ""e_award"" },
          { ""id"": ""r_won_award_argentine"", ""role"": ""won"", ""from"": ""e_argentine_actor"", ""to"": ""e_award"" }
        ],
        ""constraint"": {
          ""and_conditions"": [
            {
              ""left"": {
                ""all_id"": ""e_main_actor"",
                ""condition"": {
                  ""left"": { ""count_id"": ""r_won_award"", ""of"": ""e_main_actor"" },
                  ""operator"": "">"",
                  ""right"": {
                    ""max_id"": ""e_argentine_actor"",
                    ""condition"": {
                      ""count_id"": ""r_won_award_argentine"",
                      ""of"": ""e_argentine_actor""
                    }
                  }
                }
              }
            },
            {
              ""left"": { ""attribute_name"": ""nationality"", ""of"": ""e_argentine_actor"" },
              ""operator"": ""="",
              ""right"": ""Argentine""
            }
          ]
        }
      }
    ]
  ]
}
```"
6,Q10,Movies where all the main actors have won more awards than any Argentine actor,ministral-3:8b,False,0.15,97.603483,True,stop,4096,7.243987,522,89.677106,5.8209,"```json
{
  ""hypotheses_set"": [
    [
      {
        ""id"": ""q1"",
        ""target"": [""e_movie""],
        ""entities"": [
          { ""id"": ""e_movie"", ""type"": ""Movie"" },
          { ""id"": ""e_main_actor"", ""type"": ""Person"" },
          { ""id"": ""e_argentine_actor"", ""type"": ""Person"" },
          { ""id"": ""e_award_main"", ""type"": ""Award"" },
          { ""id"": ""e_award_argentine"", ""type"": ""Award"" }
        ],
        ""relationships"": [
          { ""id"": ""r_main_actor"", ""role"": ""actor"", ""from"": ""e_main_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_argentine_actor"", ""role"": ""actor"", ""from"": ""e_argentine_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_main_award"", ""role"": ""won"", ""from"": ""e_main_actor"", ""to"": ""e_award_main"" },
          { ""id"": ""r_argentine_award"", ""role"": ""won"", ""from"": ""e_argentine_actor"", ""to"": ""e_award_argentine"" }
        ],
        ""constraint"": {
          ""and_conditions"": [
            {
              ""left"": { ""attribute_name"": ""country"", ""of"": ""e_argentine_actor"" },
              ""operator"": ""="",
              ""right"": ""Argentina""
            },
            {
              ""all_id"": ""e_main_actor"",
              ""condition"": {
                ""left"": {
                  ""count_id"": ""e_award_main"",
                  ""condition"": {
                    ""and_conditions"": [
                      { ""attribute_name"": ""role"", ""of"": ""e_main_actor"", ""operator"": ""="", ""right"": ""main"" }
                    ]
                  }
                },
                ""operator"": "">"",
                ""right"": {
                  ""count_id"": ""e_award_argentine"",
                  ""condition"": {
                    ""and_conditions"": [
                      { ""attribute_name"": ""role"", ""of"": ""e_argentine_actor"", ""operator"": ""="", ""right"": ""main"" }
                    ]
                  }
                }
              }
            }
          ]
        }
      }
    ]
  ]
}
```"
7,Q10,Movies where all the main actors have won more awards than any Argentine actor,ministral-3:8b,False,0.15,96.068183,True,stop,4096,7.22519,514,88.164201,5.83,"```json
{
  ""hypotheses_set"": [
    [
      {
        ""id"": ""q1"",
        ""target"": [""e_movie""],
        ""entities"": [
          { ""id"": ""e_movie"", ""type"": ""Movie"" },
          { ""id"": ""e_main_actor"", ""type"": ""Person"" },
          { ""id"": ""e_arg_actor"", ""type"": ""Person"" },
          { ""id"": ""e_award_main"", ""type"": ""Award"" },
          { ""id"": ""e_award_arg"", ""type"": ""Award"" }
        ],
        ""relationships"": [
          { ""id"": ""r_act_main"", ""role"": ""actor"", ""from"": ""e_main_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_act_arg"", ""role"": ""actor"", ""from"": ""e_arg_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_won_main"", ""role"": ""won"", ""from"": ""e_main_actor"", ""to"": ""e_award_main"" },
          { ""id"": ""r_won_arg"", ""role"": ""won"", ""from"": ""e_arg_actor"", ""to"": ""e_award_arg"" }
        ],
        ""constraint"": {
          ""and_conditions"": [
            {
              ""left"": { ""attribute_name"": ""nationality"", ""of"": ""e_arg_actor"" },
              ""operator"": ""="",
              ""right"": ""Argentine""
            },
            {
              ""all_id"": ""e_main_actor"",
              ""condition"": {
                ""left"": {
                  ""count_id"": ""e_award_main"",
                  ""condition"": {
                    ""and_conditions"": [
                      { ""left"": { ""attribute_name"": ""role"", ""of"": ""e_main_actor"" }, ""operator"": ""="", ""right"": ""main"" }
                    ]
                  }
                },
                ""operator"": "">"",
                ""right"": {
                  ""count_id"": ""e_award_arg"",
                  ""condition"": {
                    ""and_conditions"": [
                      { ""left"": { ""attribute_name"": ""role"", ""of"": ""e_arg_actor"" }, ""operator"": ""="", ""right"": ""main"" }
                    ]
                  }
                }
              }
            }
          ]
        }
      }
    ]
  ]
}
```"
8,Q10,Movies where all the main actors have won more awards than any Argentine actor,ministral-3:8b,False,0.15,96.784435,False,stop,4096,7.209793,518,88.897015,5.827,"```json
{
  ""hypotheses_set"": [
    [
      {
        ""id"": ""q1"",
        ""target"": [""e_movie""],
        ""entities"": [
          { ""id"": ""e_movie"", ""type"": ""Movie"" },
          { ""id"": ""e_main_actor"", ""type"": ""Person"" },
          { ""id"": ""e_arg_actor"", ""type"": ""Person"" },
          { ""id"": ""e_award_main"", ""type"": ""Award"" },
          { ""id"": ""e_award_arg"", ""type"": ""Award"" }
        ],
        ""relationships"": [
          { ""id"": ""r_act_main"", ""role"": ""actor"", ""from"": ""e_main_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_act_arg"", ""role"": ""actor"", ""from"": ""e_arg_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_won_main"", ""role"": ""won"", ""from"": ""e_main_actor"", ""to"": ""e_award_main"" },
          { ""id"": ""r_won_arg"", ""role"": ""won"", ""from"": ""e_arg_actor"", ""to"": ""e_award_arg"" }
        ],
        ""constraint"": {
          ""and_conditions"": [
            {
              ""left"": { ""attribute_name"": ""nationality"", ""of"": ""e_arg_actor"" },
              ""operator"": ""="",
              ""right"": ""Argentine""
            },
            {
              ""all_id"": ""e_main_actor"",
              ""condition"": {
                ""and_conditions"": [
                  {
                    ""left"": { ""attribute_name"": ""role"", ""of"": ""e_main_actor"" },
                    ""operator"": ""in"",
                    ""right"": [""main"", ""lead""]
                  },
                  {
                    ""left"": {
                      ""count_id"": ""e_award_main"",
                      ""condition"": {
                        ""and_conditions"": [
                          { ""r_won_main"" }
                        ]
                      }
                    },
                    ""operator"": "">"",
                    ""right"": {
                      ""count_id"": ""e_award_arg"",
                      ""condition"": {
                        ""and_conditions"": [
                          { ""r_won_arg"" }
                        ]
                      }
                    }
                  }
                ]
              }
            }
          ]
        }
      }
    ]
  ]
}
```"
9,Q10,Movies where all the main actors have won more awards than any Argentine actor,ministral-3:8b,False,0.15,87.039004,True,stop,4096,7.20525,462,79.153859,5.8367,"```json
{
  ""hypotheses_set"": [
    [
      {
        ""id"": ""q1"",
        ""target"": [""e_movie""],
        ""entities"": [
          { ""id"": ""e_movie"", ""type"": ""Movie"" },
          { ""id"": ""e_main_actor"", ""type"": ""Person"" },
          { ""id"": ""e_argentine_actor"", ""type"": ""Person"" },
          { ""id"": ""e_award_main"", ""type"": ""Award"" },
          { ""id"": ""e_award_argentine"", ""type"": ""Award"" }
        ],
        ""relationships"": [
          { ""id"": ""r_act_main"", ""role"": ""actor"", ""from"": ""e_main_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_act_argentine"", ""role"": ""actor"", ""from"": ""e_argentine_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_won_main"", ""role"": ""won"", ""from"": ""e_main_actor"", ""to"": ""e_award_main"" },
          { ""id"": ""r_won_argentine"", ""role"": ""won"", ""from"": ""e_argentine_actor"", ""to"": ""e_award_argentine"" }
        ],
        ""constraint"": {
          ""and_conditions"": [
            {
              ""left"": { ""attribute_name"": ""nationality"", ""of"": ""e_argentine_actor"" },
              ""operator"": ""="",
              ""right"": ""Argentine""
            },
            {
              ""all_id"": ""e_main_actor"",
              ""condition"": {
                ""and_conditions"": [
                  {
                    ""left"": { ""count_id"": ""e_award_main"", ""of"": ""e_main_actor"" },
                    ""operator"": "">"",
                    ""right"": {
                      ""count_id"": ""e_award_argentine"",
                      ""of"": ""e_argentine_actor""
                    }
                  }
                ]
              }
            }
          ]
        }
      }
    ]
  ]
}
```"
10,Q10,Movies where all the main actors have won more awards than any Argentine actor,ministral-3:8b,False,0.15,87.550744,True,stop,4096,7.231854,465,79.632364,5.8393,"```json
{
  ""hypotheses_set"": [
    [
      {
        ""id"": ""q1"",
        ""target"": [""e_movie""],
        ""entities"": [
          { ""id"": ""e_movie"", ""type"": ""Movie"" },
          { ""id"": ""e_main_actor"", ""type"": ""Person"" },
          { ""id"": ""e_argentine_actor"", ""type"": ""Person"" },
          { ""id"": ""e_award_main"", ""type"": ""Award"" },
          { ""id"": ""e_award_argentine"", ""type"": ""Award"" }
        ],
        ""relationships"": [
          { ""id"": ""r_act_main"", ""role"": ""actor"", ""from"": ""e_main_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_act_argentine"", ""role"": ""actor"", ""from"": ""e_argentine_actor"", ""to"": ""e_movie"" },
          { ""id"": ""r_won_main"", ""role"": ""won"", ""from"": ""e_main_actor"", ""to"": ""e_award_main"" },
          { ""id"": ""r_won_argentine"", ""role"": ""won"", ""from"": ""e_argentine_actor"", ""to"": ""e_award_argentine"" }
        ],
        ""constraint"": {
          ""and_conditions"": [
            {
              ""left"": { ""attribute_name"": ""nationality"", ""of"": ""e_argentine_actor"" },
              ""operator"": ""="",
              ""right"": ""Argentine""
            },
            {
              ""all_id"": ""e_main_actor"",
              ""condition"": {
                ""and_conditions"": [
                  {
                    ""left"": {
                      ""count_id"": ""e_award_main"",
                      ""condition"": ""r_won_main""
                    },
                    ""operator"": "">"",
                    ""right"": {
                      ""count_id"": ""e_award_argentine"",
                      ""condition"": ""r_won_argentine""
                    }
                  }
                ]
              }
            }
          ]
        }
      }
    ]
  ]
}
```"
