Run,Query ID,Query,Model,Thinking,Temperature,Inference Time (s),Valid JSON,Done Reason,Prompt Eval Count,Prompt Eval Duration (s),Eval Count,Eval Duration (s),Generation Throughput (tokens/s),Response
1,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,True,0.05,8.27877,True,stop,4096,3.601512,55,4.122947,13.34,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Identify people who have directed or acted in more than 5 instances.""
    }
  ]
}
```"
2,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,True,0.05,8.284289,True,stop,4096,3.597274,55,4.135308,13.3001,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Identify people who have directed or acted in more than 5 instances.""
    }
  ]
}
```"
3,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,True,0.05,20.859233,True,stop,4096,3.625018,211,16.532353,12.7629,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Identify people who have directed or acted in more than 5 instances.""
    }
  ],
  ""queries"": [
    {
      ""query_id"": ""q1"",
      ""description"": ""Count the total number of roles (directing + acting) for each person.""
    }
  ],
  ""plan"": [
    {
      ""step"": 1,
      ""action"": ""Aggregate"",
      ""details"": ""Combine records from 'directing_roles' and 'acting_roles' based on 'person_id'.""
    },
    {
      ""step"": 2,
      ""action"": ""Filter"",
      ""details"": ""Filter the aggregated results to keep only those records where the total count of roles is greater than 5.""
    }
  ]
}
```"
4,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,True,0.05,15.233871,True,stop,4096,3.60249,141,10.98024,12.8412,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Identify people who have directed or acted in more than 5 instances.""
    }
  ],
  ""query"": {
    ""type"": ""COUNT_COMPARISON"",
    ""entity_type"": ""PERSON"",
    ""comparison_field"": ""ROLE_COUNT"",
    ""comparison_operator"": "">"",
    ""comparison_value"": 5,
    ""roles_to_include"": [
      ""DIRECTOR"",
      ""ACTOR""
    ]
  }
}
```"
5,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,True,0.05,20.865723,True,stop,4096,3.625448,211,16.533777,12.7618,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Identify people who have directed or acted in more than 5 instances.""
    }
  ],
  ""queries"": [
    {
      ""query_id"": ""q1"",
      ""description"": ""Count the total number of roles (directing + acting) for each person.""
    }
  ],
  ""plan"": [
    {
      ""step"": 1,
      ""action"": ""Aggregate"",
      ""details"": ""Combine records from 'directing_roles' and 'acting_roles' based on 'person_id'.""
    },
    {
      ""step"": 2,
      ""action"": ""Filter"",
      ""details"": ""Filter the aggregated results to keep only those persons where the total count of roles is greater than 5.""
    }
  ]
}
```"
6,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,True,0.05,19.121803,True,stop,4096,3.571949,190,14.869539,12.7778,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Find people who have directed or acted in more than 5 instances.""
    }
  ],
  ""query"": {
    ""type"": ""COUNT_COMPARISON"",
    ""entity"": ""PERSON"",
    ""conditions"": [
      {
        ""type"": ""OR"",
        ""operands"": [
          {
            ""type"": ""COUNT"",
            ""role"": ""DIRECTOR"",
            ""comparison"": "">"",
            ""value"": 5
          },
          {
            ""type"": ""COUNT"",
            ""role"": ""ACTOR"",
            ""comparison"": "">"",
            ""value"": 5
          }
        ]
      }
    ]
  }
}
```"
7,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,True,0.05,15.025697,True,stop,4096,3.573904,139,10.814609,12.853,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Identify people who have directed or acted in more than 5 instances.""
    }
  ],
  ""query"": {
    ""type"": ""COUNT_COMPARISON"",
    ""entity"": ""PERSON"",
    ""comparison_field"": ""ROLE_COUNT"",
    ""comparison_operator"": "">"",
    ""comparison_value"": 5,
    ""roles_to_include"": [
      ""DIRECTOR"",
      ""ACTOR""
    ]
  }
}
```"
8,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,True,0.05,20.853426,True,stop,4096,3.586902,211,16.564685,12.7379,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Identify people who have directed or acted in more than 5 instances.""
    }
  ],
  ""queries"": [
    {
      ""query_id"": ""q1"",
      ""description"": ""Count the total number of roles (directing + acting) for each person.""
    }
  ],
  ""plan"": [
    {
      ""step"": 1,
      ""action"": ""Aggregate"",
      ""details"": ""Combine records from 'directing_roles' and 'acting_roles' based on 'person_id'.""
    },
    {
      ""step"": 2,
      ""action"": ""Filter"",
      ""details"": ""Filter the aggregated results to keep only those persons where the total count of roles is greater than 5.""
    }
  ]
}
```"
9,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,True,0.05,20.74119,True,stop,4096,3.581169,210,16.469866,12.7506,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Identify people who have directed or acted in more than 5 instances.""
    }
  ],
  ""queries"": [
    {
      ""query_id"": ""q1"",
      ""description"": ""Count the total number of roles (directing + acting) for each person.""
    }
  ],
  ""plan"": [
    {
      ""step"": 1,
      ""action"": ""Aggregate"",
      ""details"": ""Combine records from 'directing_roles' and 'acting_roles' based on 'person_id'.""
    },
    {
      ""step"": 2,
      ""action"": ""Filter"",
      ""details"": ""Filter the aggregated results to keep only those persons whose total count of roles is greater than 5.""
    }
  ]
}
```"
10,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,True,0.05,15.234648,True,stop,4096,3.588004,141,11.006258,12.8109,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Identify people who have directed or acted in more than 5 instances.""
    }
  ],
  ""query"": {
    ""type"": ""COUNT_COMPARISON"",
    ""entity_type"": ""PERSON"",
    ""comparison_field"": ""ROLE_COUNT"",
    ""comparison_operator"": "">"",
    ""comparison_value"": 5,
    ""roles_to_include"": [
      ""DIRECTOR"",
      ""ACTOR""
    ]
  }
}
```"
