Run,Query ID,Query,Model,Thinking,Temperature,Inference Time (s),Valid JSON,Done Reason,Prompt Eval Count,Prompt Eval Duration (s),Eval Count,Eval Duration (s),Generation Throughput (tokens/s),Response
1,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,False,0.05,8.291843,True,stop,4096,3.58697,55,4.135835,13.2984,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Find people who have directed or acted in more than 5 instances.""
    }
  ]
}
```"
2,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,False,0.05,15.981604,True,stop,4096,3.632448,150,11.702462,12.8178,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Identify people who have directed or acted in more than 5 instances.""
    }
  ],
  ""queries"": [
    {
      ""query_id"": ""q1"",
      ""description"": ""Count the total number of roles (directing + acting) for each person.""
    }
  ],
  ""results"": [
    {
      ""result_id"": ""r1"",
      ""description"": ""Filter the results to include only people with a count greater than 5.""
    }
  ]
}
```"
3,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,False,0.05,15.23424,True,stop,4096,3.619269,141,10.969136,12.8542,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Identify people who have directed or acted in more than 5 instances.""
    }
  ],
  ""query"": {
    ""type"": ""COUNT_COMPARISON"",
    ""entity_type"": ""PERSON"",
    ""comparison_field"": ""ROLE_COUNT"",
    ""comparison_operator"": "">"",
    ""comparison_value"": 5,
    ""roles_to_include"": [
      ""DIRECTOR"",
      ""ACTOR""
    ]
  }
}
```"
4,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,False,0.05,15.863016,True,stop,4096,3.597852,149,11.619474,12.8233,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Find people who have directed or acted in more than 5 instances.""
    }
  ],
  ""query"": {
    ""type"": ""COUNT_COMPARISON"",
    ""entity"": ""PERSON"",
    ""criteria"": {
      ""OR"": [
        {
          ""role"": ""DIRECTOR"",
          ""min_count"": 6
        },
        {
          ""role"": ""ACTOR"",
          ""min_count"": 6
        }
      ]
    }
  }
}
```"
5,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,False,0.05,8.235483,True,stop,4096,3.575016,55,4.11294,13.3724,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Find people who have directed or acted in more than 5 instances.""
    }
  ]
}
```"
6,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,False,0.05,15.192609,True,stop,4096,3.569876,141,10.989191,12.8308,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Identify people who have directed or acted in more than 5 instances.""
    }
  ],
  ""query"": {
    ""type"": ""COUNT_COMPARISON"",
    ""entity_type"": ""PERSON"",
    ""comparison_field"": ""ROLE_COUNT"",
    ""comparison_operator"": "">"",
    ""comparison_value"": 5,
    ""roles_to_include"": [
      ""DIRECTOR"",
      ""ACTOR""
    ]
  }
}
```"
7,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,False,0.05,15.20807,True,stop,4096,3.591646,141,10.981986,12.8392,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Identify people who have directed or acted in more than 5 instances.""
    }
  ],
  ""query"": {
    ""type"": ""COUNT_COMPARISON"",
    ""entity_type"": ""PERSON"",
    ""comparison_field"": ""ROLE_COUNT"",
    ""comparison_operator"": "">"",
    ""comparison_value"": 5,
    ""roles_to_include"": [
      ""DIRECTOR"",
      ""ACTOR""
    ]
  }
}
```"
8,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,False,0.05,15.219406,True,stop,4096,3.595042,141,10.985221,12.8354,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Identify people who have directed or acted in more than 5 instances.""
    }
  ],
  ""query"": {
    ""type"": ""COUNT_COMPARISON"",
    ""entity_type"": ""PERSON"",
    ""comparison_field"": ""ROLE_COUNT"",
    ""comparison_operator"": "">"",
    ""comparison_value"": 5,
    ""roles_to_include"": [
      ""DIRECTOR"",
      ""ACTOR""
    ]
  }
}
```"
9,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,False,0.05,8.300013,True,stop,4096,3.618176,55,4.130483,13.3156,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Find people who have directed or acted in more than 5 instances.""
    }
  ]
}
```"
10,Q14,People who have directed or acted in more than 5 occasions,gemma4:e4b,False,0.05,15.229414,True,stop,4096,3.578652,141,11.018666,12.7965,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""description"": ""Identify people who have directed or acted in more than 5 instances.""
    }
  ],
  ""query"": {
    ""type"": ""COUNT_COMPARISON"",
    ""entity_type"": ""PERSON"",
    ""comparison_field"": ""ROLE_COUNT"",
    ""comparison_operator"": "">"",
    ""comparison_value"": 5,
    ""roles_to_include"": [
      ""DIRECTOR"",
      ""ACTOR""
    ]
  }
}
```"
