Run,Query ID,Query,Model,Thinking,Temperature,Inference Time (s),Valid JSON,Done Reason,Prompt Eval Count,Prompt Eval Duration (s),Eval Count,Eval Duration (s),Generation Throughput (tokens/s),Response
1,Q04,Give me the directors whose surname is the same as that of one of the actors,mistral-nemo:12b,False,0.1,26.553466,True,stop,1692,0.736443,94,25.440475,3.6949,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [],
        ""where"": {
          ""rel"": ""has_same_surname_as"",
          ""to"": ""x"",
          ""where"": {
            ""rel"": ""actor"",
            ""to"": ""y""
          }
        }
      }
    }
  ]
}
```"
2,Q04,Give me the directors whose surname is the same as that of one of the actors,mistral-nemo:12b,False,0.1,45.484205,False,stop,1692,0.275518,164,44.728947,3.6665,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [],
        ""where"": {
          ""rel"": ""surname"",
          ""to"": ""x"",
          ""where"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""y"",
              ""where"": {
                ""cmp"": {
                  ""left"": { ""attr"": ""surname"", ""of"": ""x"" },
                  ""op"": ""="", // Assuming surname comparison is case-insensitive
                  ""right"": { ""attr"": ""surname"", ""of"": ""y"" }
                }
              }
            }
          }
        }
      }
    }
  ]
}
```"
3,Q04,Give me the directors whose surname is the same as that of one of the actors,mistral-nemo:12b,False,0.1,45.533521,False,stop,1692,0.274066,164,44.776712,3.6626,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [],
        ""where"": {
          ""rel"": ""surname"",
          ""to"": ""x"",
          ""where"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""y"",
              ""where"": {
                ""cmp"": {
                  ""left"": { ""attr"": ""surname"", ""of"": ""x"" },
                  ""op"": ""="", // Assuming surname comparison is case-insensitive
                  ""right"": { ""attr"": ""surname"", ""of"": ""y"" }
                }
              }
            }
          }
        }
      }
    }
  ]
}
```"
4,Q04,Give me the directors whose surname is the same as that of one of the actors,mistral-nemo:12b,False,0.1,45.208655,False,stop,1692,0.276412,163,44.435848,3.6682,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [],
        ""where"": {
          ""rel"": ""surname"",
          ""to"": ""x"",
          ""where"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""y"",
              ""where"": {
                ""cmp"": {
                  ""left"": { ""attr"": ""surname"", ""of"": ""x"" },
                  ""op"": ""="", // Assuming '=' means same as
                  ""right"": { ""attr"": ""surname"", ""of"": ""y"" }
                }
              }
            }
          }
        }
      }
    }
  ]
}
```"
5,Q04,Give me the directors whose surname is the same as that of one of the actors,mistral-nemo:12b,False,0.1,45.503025,False,stop,1692,0.274481,164,44.739893,3.6656,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [],
        ""where"": {
          ""rel"": ""surname"",
          ""to"": ""x"",
          ""where"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""y"",
              ""where"": {
                ""cmp"": {
                  ""left"": { ""attr"": ""surname"", ""of"": ""x"" },
                  ""op"": ""="", // Assuming surname comparison is case-insensitive
                  ""right"": { ""attr"": ""surname"", ""of"": ""y"" }
                }
              }
            }
          }
        }
      }
    }
  ]
}
```"
6,Q04,Give me the directors whose surname is the same as that of one of the actors,mistral-nemo:12b,False,0.1,45.493996,False,stop,1692,0.27637,164,44.71805,3.6674,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [],
        ""where"": {
          ""rel"": ""surname"",
          ""to"": ""x"",
          ""where"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""y"",
              ""where"": {
                ""cmp"": {
                  ""left"": { ""attr"": ""surname"", ""of"": ""x"" },
                  ""op"": ""="", // Assuming surname comparison is case-insensitive
                  ""right"": { ""attr"": ""surname"", ""of"": ""y"" }
                }
              }
            }
          }
        }
      }
    }
  ]
}
```"
7,Q04,Give me the directors whose surname is the same as that of one of the actors,mistral-nemo:12b,False,0.1,45.476419,False,stop,1692,0.27363,164,44.716883,3.6675,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [],
        ""where"": {
          ""rel"": ""surname"",
          ""to"": ""x"",
          ""where"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""y"",
              ""where"": {
                ""cmp"": {
                  ""left"": { ""attr"": ""surname"", ""of"": ""x"" },
                  ""op"": ""="", // Assuming surname comparison is case-insensitive
                  ""right"": { ""attr"": ""surname"", ""of"": ""y"" }
                }
              }
            }
          }
        }
      }
    }
  ]
}
```"
8,Q04,Give me the directors whose surname is the same as that of one of the actors,mistral-nemo:12b,False,0.1,45.479867,False,stop,1692,0.276162,164,44.721755,3.6671,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [],
        ""where"": {
          ""rel"": ""surname"",
          ""to"": ""x"",
          ""where"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""y"",
              ""where"": {
                ""cmp"": {
                  ""left"": { ""attr"": ""surname"", ""of"": ""x"" },
                  ""op"": ""="", // Assuming surname comparison is case-insensitive
                  ""right"": { ""attr"": ""surname"", ""of"": ""y"" }
                }
              }
            }
          }
        }
      }
    }
  ]
}
```"
9,Q04,Give me the directors whose surname is the same as that of one of the actors,mistral-nemo:12b,False,0.1,45.466028,False,stop,1692,0.276698,164,44.685809,3.6701,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [],
        ""where"": {
          ""rel"": ""surname"",
          ""to"": ""x"",
          ""where"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""y"",
              ""where"": {
                ""cmp"": {
                  ""left"": { ""attr"": ""surname"", ""of"": ""x"" },
                  ""op"": ""="", // Assuming surname comparison is case-insensitive
                  ""right"": { ""attr"": ""surname"", ""of"": ""y"" }
                }
              }
            }
          }
        }
      }
    }
  ]
}
```"
10,Q04,Give me the directors whose surname is the same as that of one of the actors,mistral-nemo:12b,False,0.1,45.446187,False,stop,1692,0.277401,164,44.679345,3.6706,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Director"",
        ""entities"": [],
        ""where"": {
          ""rel"": ""surname"",
          ""to"": ""x"",
          ""where"": {
            ""exists"": {
              ""rel"": ""actor"",
              ""to"": ""y"",
              ""where"": {
                ""cmp"": {
                  ""left"": { ""attr"": ""surname"", ""of"": ""x"" },
                  ""op"": ""="", // Assuming surname comparison is case-insensitive
                  ""right"": { ""attr"": ""surname"", ""of"": ""y"" }
                }
              }
            }
          }
        }
      }
    }
  ]
}
```"
