Run,Query ID,Query,Model,Thinking,Temperature,Inference Time (s),Valid JSON,Done Reason,Prompt Eval Count,Prompt Eval Duration (s),Eval Count,Eval Duration (s),Generation Throughput (tokens/s),Response
1,Q02,Give me the films whose actors won an Oscar,ministral-3:8b,False,0.1,20.377288,True,stop,1720,0.330665,108,19.73536,5.4724,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Film"",
        ""where"": {
          ""rel"": ""actor"",
          ""to"": ""x"",
          ""where"": {
            ""rel"": ""won"",
            ""to"": {
              ""id"": ""e1"",
              ""type"": ""Award"",
              ""name"": ""Oscar""
            }
          }
        }
      }
    }
  ]
}
```"
2,Q02,Give me the films whose actors won an Oscar,ministral-3:8b,False,0.1,20.551128,True,stop,1720,0.188085,108,19.99325,5.4018,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Film"",
        ""where"": {
          ""rel"": ""actor"",
          ""to"": ""x"",
          ""where"": {
            ""rel"": ""won"",
            ""to"": {
              ""id"": ""e1"",
              ""type"": ""Award"",
              ""name"": ""Oscar""
            }
          }
        }
      }
    }
  ]
}
```"
3,Q02,Give me the films whose actors won an Oscar,ministral-3:8b,False,0.1,20.49604,True,stop,1720,0.188235,108,19.979174,5.4056,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Film"",
        ""where"": {
          ""rel"": ""actor"",
          ""to"": ""x"",
          ""where"": {
            ""rel"": ""won"",
            ""to"": {
              ""id"": ""e1"",
              ""type"": ""Award"",
              ""name"": ""Oscar""
            }
          }
        }
      }
    }
  ]
}
```"
4,Q02,Give me the films whose actors won an Oscar,ministral-3:8b,False,0.1,20.566957,True,stop,1720,0.188289,108,20.003423,5.3991,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Film"",
        ""where"": {
          ""rel"": ""actor"",
          ""to"": ""x"",
          ""where"": {
            ""rel"": ""won"",
            ""to"": {
              ""id"": ""e1"",
              ""type"": ""Award"",
              ""name"": ""Oscar""
            }
          }
        }
      }
    }
  ]
}
```"
5,Q02,Give me the films whose actors won an Oscar,ministral-3:8b,False,0.1,20.524942,True,stop,1720,0.188724,108,19.980516,5.4053,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Film"",
        ""where"": {
          ""rel"": ""actor"",
          ""to"": ""x"",
          ""where"": {
            ""rel"": ""won"",
            ""to"": {
              ""id"": ""e1"",
              ""type"": ""Award"",
              ""name"": ""Oscar""
            }
          }
        }
      }
    }
  ]
}
```"
6,Q02,Give me the films whose actors won an Oscar,ministral-3:8b,False,0.1,20.54716,True,stop,1720,0.186994,108,19.982428,5.4047,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Film"",
        ""where"": {
          ""rel"": ""actor"",
          ""to"": ""x"",
          ""where"": {
            ""rel"": ""won"",
            ""to"": {
              ""id"": ""e1"",
              ""type"": ""Award"",
              ""name"": ""Oscar""
            }
          }
        }
      }
    }
  ]
}
```"
7,Q02,Give me the films whose actors won an Oscar,ministral-3:8b,False,0.1,20.544414,True,stop,1720,0.187894,108,19.963848,5.4098,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Film"",
        ""where"": {
          ""rel"": ""actor"",
          ""to"": ""x"",
          ""where"": {
            ""rel"": ""won"",
            ""to"": {
              ""id"": ""e1"",
              ""type"": ""Award"",
              ""name"": ""Oscar""
            }
          }
        }
      }
    }
  ]
}
```"
8,Q02,Give me the films whose actors won an Oscar,ministral-3:8b,False,0.1,20.537095,True,stop,1720,0.18735,108,19.979406,5.4056,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Film"",
        ""where"": {
          ""rel"": ""actor"",
          ""to"": ""x"",
          ""where"": {
            ""rel"": ""won"",
            ""to"": {
              ""id"": ""e1"",
              ""type"": ""Award"",
              ""name"": ""Oscar""
            }
          }
        }
      }
    }
  ]
}
```"
9,Q02,Give me the films whose actors won an Oscar,ministral-3:8b,False,0.1,20.543279,True,stop,1720,0.187775,108,19.97808,5.4059,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Film"",
        ""where"": {
          ""rel"": ""actor"",
          ""to"": ""x"",
          ""where"": {
            ""rel"": ""won"",
            ""to"": {
              ""id"": ""e1"",
              ""type"": ""Award"",
              ""name"": ""Oscar""
            }
          }
        }
      }
    }
  ]
}
```"
10,Q02,Give me the films whose actors won an Oscar,ministral-3:8b,False,0.1,20.541798,True,stop,1720,0.191229,108,19.975305,5.4067,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Film"",
        ""where"": {
          ""rel"": ""actor"",
          ""to"": ""x"",
          ""where"": {
            ""rel"": ""won"",
            ""to"": {
              ""id"": ""e1"",
              ""type"": ""Award"",
              ""name"": ""Oscar""
            }
          }
        }
      }
    }
  ]
}
```"
11,Q02,Give me the films whose actors won an Oscar,ministral-3:8b,False,0.1,20.527398,True,stop,1720,0.189628,108,19.987884,5.4033,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Film"",
        ""where"": {
          ""rel"": ""actor"",
          ""to"": ""x"",
          ""where"": {
            ""rel"": ""won"",
            ""to"": {
              ""id"": ""e1"",
              ""type"": ""Award"",
              ""name"": ""Oscar""
            }
          }
        }
      }
    }
  ]
}
```"
12,Q02,Give me the films whose actors won an Oscar,ministral-3:8b,False,0.1,20.543096,True,stop,1720,0.187206,108,19.974465,5.4069,"```json
{
  ""hypotheses"": [
    {
      ""id"": ""h1"",
      ""query"": {
        ""target"": ""Film"",
        ""where"": {
          ""rel"": ""actor"",
          ""to"": ""x"",
          ""where"": {
            ""rel"": ""won"",
            ""to"": {
              ""id"": ""e1"",
              ""type"": ""Award"",
              ""name"": ""Oscar""
            }
          }
        }
      }
    }
  ]
}
```"
